time_s,rest_time_s,energy,food_items,searching,grabbing,deposit,homing,resting,avoidance,gamma_f,gamma_r,gamma_l,entered_deposit,completed_deposit
560.25,80.0,6900.507468614898,3.076025948121288,2.664779729035234,1.1088818972610017,0.5986377086737336,0.04553010332203984,3.450446691878119,0.1317238698298631,0.009008901069537334,0.004368236054046792,0.008258022343398546,0.009973904217296641,0.009981756896433512
565.25,80.0,7054.931736883257,3.0765621381922807,2.666370421399277,1.1093711238434294,0.598501121484193,0.045572536269271394,3.4483052094564615,0.13187958754735912,0.009010460721574742,0.004370879671493189,0.008268244372412262,0.00997265917545944,0.009978536680242112
570.25,80.0,7209.147535069102,3.0771155742420295,2.6676829242470284,1.109841466346559,0.5984059849409313,0.045631438916730264,3.4464218086512632,0.13201637689747941,0.009012072798380899,0.004373210087892043,0.008276761756100523,0.00997215021031915,0.009975875411893684
575.25,80.0,7363.193006805773,3.077670887367216,2.6686684004264136,1.1102800649264821,0.598355060754058,0.045708275102058,3.444858430355751,0.1321297684352287,0.009013692676399954,0.004375151371202257,0.008283275636566952,0.009972440817951346,0.009973904217296641
580.25,80.0,7517.11246689777,3.078211628526203,2.6692791676056755,1.1106734535626204,0.5983505096660626,0.04580422753161224,3.4436773810764523,0.13221526055756888,0.009015272513659633,0.0043766269286609205,0.008287492846696979,0.009973570642777752,0.00997265917545944
585.25,80.0,7670.950438952995,3.0787207973919894,2.670827401951757,1.1110106053165183,0.5983947768500254,0.045919632922493944,3.4415667341675116,0.1322808487916849,0.009016762567977787,0.0043792238036654,0.008296234495083423,0.009975478753402602,0.00997215021031915
590.25,80.0,7824.69341744496,3.0792032812769765,2.670963142724344,1.1113290138558163,0.598467606090227,0.04600758892200199,3.440823580170756,0.13240906823684637,0.009018171550592813,0.004380153086894323,0.008297889705368234,0.009976265591627441,0.009972440817951346
595.25,80.0,7978.436515860281,3.079669981937003,2.6711440726733775,1.1116128428676957,0.5985416465891882,0.04600601014153118,3.440247772054998,0.13244765567320027,0.009019534236925475,0.0043808632957912375,0.008299111069965066,0.009976957022489297,0.009973570642777752
600.25,80.0,8132.215615424913,3.080131016780892,2.671566215017413,1.111888052731832,0.5985897806110857,0.04589844263420492,3.439563915453731,0.13249359355172355,0.009020877632440416,0.004381688931715422,0.008301520875644407,0.009976698280116415,0.009975478753402602
605.25,80.0,8286.01352919686,3.0805477338768767,2.6720767672869177,1.1121258818386437,0.5986555474000871,0.04582399836579419,3.4387676766546633,0.1325501284538853,0.009022105179208317,0.004382667747938607,0.0083045430256823,0.009981022449726972,0.009976265591627441
610.25,80.0,8439.807777646374,3.0809266565480358,2.6724857081333697,1.112333651642705,0.5987433253889546,0.04584945929988904,3.437986501337633,0.13260135419743954,0.009023209880575478,0.004383630025829532,0.00830692463243533,0.009981006245707772,0.009976957022489297
615.25,80.0,8593.581160958236,3.081306701119851,2.672670015124399,1.112544872612983,0.5988243156610286,0.045928873164412444,3.4373896108251527,0.1326423126120153,0.00902431831337358,0.00438437944818626,0.008308159820238043,0.009981148425783884,0.009976698280116415
620.25,80.0,8747.421484449636,3.081667641211957,2.672695636492608,1.1127333228444949,0.5988800926649076,0.04597805549633182,3.4370477788340965,0.13266511366755213,0.009025375544588154,0.004384814478425869,0.008308332369444327,0.009982833601853217,0.009981022449726972
625.25,80.0,8901.326705848736,3.081994974507335,2.672636744466509,1.1128915351989348,0.5989316820406871,0.04598922917693535,3.4368739978571874,0.13267681125973724,0.009026334713585382,0.004385033878844702,0.008307963403284723,0.009984491036128067,0.009981006245707772
630.25,80.0,9055.224166098396,3.082283015641361,2.672454382440329,1.1130148919766003,0.5990236854784763,0.0460156304971045,3.4368121412800665,0.13267926832741472,0.009027180630815534,0.004385117309106623,0.008306840159441557,0.009986596040116329,0.009981148425783884
635.25,80.0,9209.159692668538,3.0825326496856222,2.6721699897355107,1.1131052815433697,0.5991349915263204,0.04604253028242215,3.4368751609088313,0.13267204600353677,0.009027913566873158,0.004385047724021263,0.008305061465824947,0.009988356255661657,0.009982833601853217
640.25,80.0,9363.167860300102,3.08274532147902,2.671805947267049,1.1131660710877846,0.5992496530283012,0.046065716090292495,3.437056193235968,0.13265641929059652,0.009028539268551405,0.004384832212036227,0.008302776441531884,0.009990297887893091,0.009984491036128067
645.25,80.0,9517.265164471675,3.0829187697092895,2.6713693956422038,1.1131967512804668,0.5993642459320578,0.04608738338294971,3.4373492904018867,0.1326329333604265,0.009029050623691193,0.004384478977272899,0.008300026390943174,0.009992242732402392,0.009986596040116329
650.25,80.0,9671.454622476173,3.083054657134203,2.6708744774423354,1.1132006026251355,0.5994779925514068,0.04610597511898159,3.437738384226945,0.1326025680351868,0.009029452109024949,0.0043840063445974575,0.008296901681186592,0.009994063475644651,0.009988356255661657
655.25,80.0,9825.737196560496,3.0831546400801733,2.6703379301165158,1.1131803493262904,0.5995906813988335,0.04612049692355901,3.438203750358788,0.13256679187600434,0.009029748780621571,0.004383439126006583,0.008293506223815748,0.009995837961595094,0.009990297887893091
660.25,80.0,9980.120483669461,3.083220115582805,2.6697787993811852,1.1131384105198283,0.5996986541264709,0.04612990164657414,3.4387272619634297,0.1325269723625032,0.009029944546526614,0.004382799177768848,0.008289954778979437,0.00999750957021215,0.009992242732402392
665.25,80.0,10134.603275837659,3.083253635130617,2.6692171877366775,1.113078204042767,0.5998010220035729,0.0461338783012255,3.4392849280396716,0.13248477987607613,0.009030046718525697,0.004382115732696312,0.008286371204111857,0.009999034713255472,0.009994063475644651
670.25,80.0,10289.18325755593,3.083258513746076,2.6686748899635813,1.1130036537489785,0.5998961263340847,0.04613170231082725,3.439851592825065,0.13244203481745503,0.009030064855142794,0.004381419700013267,0.008282889266025387,0.010000376903708249,0.009995837961595094
675.25,80.0,10443.857489634463,3.0832387948790667,2.6681753050450094,1.1129192190120565,0.5999813207037271,0.04612241910214671,3.4404010805388,0.13240065559825182,0.009030010637384178,0.004380743078946314,0.008279652587226112,0.010001499240488449,0.00999750957021215
680.25,80.0,10598.61949772614,3.0831992653754074,2.6677424348214047,1.1128298858429546,0.6000543697551975,0.04610519715171248,3.4409054185719503,0.132362693856771,0.009029897912937845,0.004380120468490123,0.008276810874423762,0.010002364596982128,0.009999034713255472
685.25,80.0,10753.460998194938,3.083145280753949,2.6672955764389648,1.112739871800272,0.6001132329921149,0.04612133490129951,3.441404226457748,0.13232575740959224,0.009029742282587572,0.00437951092986566,0.008273972209539522,0.010002968482091484,0.010000376903708249
690.25,80.0,10908.375253582857,3.0830804355858774,2.6668402562028715,1.1126486552924655,0.6001583592931776,0.0461085736034182,3.4419571636139548,0.13228699199410454,0.009029554738203216,0.004378835076455534,0.008271104899599778,0.010003486508418067,0.010001499240488449
695.25,80.0,11063.355305078181,3.0830046115671434,2.6663280982069453,1.112555039958475,0.6001946538082524,0.04610136602228362,3.4425767622335703,0.13224407977046496,0.009029335475326361,0.004378079496586085,0.008267950822750182,0.010004104056397506,0.010002364596982128
700.25,80.0,11218.39218781648,3.0829132954825686,2.6658838818254784,1.1124529607001579,0.6002319852713689,0.046070361679837996,3.4431592485852813,0.1322015619378665,0.009029071851114567,0.004377351991363354,0.008265082961540578,0.010004997895145322,0.010002968482091484
705.25,80.0,11373.474080421598,3.082807091670288,2.665502088201562,1.1123465106044632,0.6002733439155774,0.04608068341487746,3.443631311821706,0.1321660620418048,0.009028763867772294,0.004376773166987147,0.008262656592517181,0.010005564454820988,0.010003486508418067
710.25,80.0,11528.599522973256,3.082691205430487,2.6651042827913676,1.1122377749698231,0.6003134061366434,0.04609451088000361,3.444119593238665,0.1321304319834879,0.009028427111366089,0.00437617438722826,0.008260158713383602,0.010005944415219991,0.010004104056397506
715.25,80.0,11683.777976508714,3.082572605069628,2.6647315989287224,1.1121326085741003,0.6003406904129265,0.04609641189322825,3.444603447375249,0.13209524281576557,0.009028081182794412,0.004375578957848902,0.008257805214223318,0.010005892516617751,0.010004997895145322
720.25,80.0,11839.00751332077,3.0824502797233153,2.664399053552921,1.1120298229454868,0.6003568119469578,0.04608739462423554,3.445064427934539,0.13206248899585177,0.009027725656025054,0.004375011241967375,0.008255704613329263,0.01000627349926454,0.010005564454820988
725.25,80.0,11994.27641045613,3.0823228580166333,2.66410717525894,1.1119279206731827,0.6003683474138392,0.04607606358100482,3.4454881942797315,0.1320322987932932,0.009027354588707182,0.004374488161720258,0.008253846252433989,0.01000642053839713,0.010005944415219991
730.25,80.0,12149.568794117862,3.082194859701337,2.663856178491463,1.1118309054583426,0.6003777453682777,0.04606666852340416,3.445863027872661,0.13200547428584306,0.009026981238734244,0.004374024670892762,0.008252249045351967,0.010006361292341264,0.010005892516617751
735.25,80.0,12304.884487156696,3.082068586246714,2.663645031766316,1.1117399162451722,0.6003816934765898,0.04605810628220529,3.4461932653871385,0.1319819868425694,0.009026612786898758,0.004373616771323308,0.008250904025021892,0.010006257274626507,0.01000627349926454
740.25,80.0,12460.224344448367,3.081945469916545,2.663475795269701,1.1116557000141076,0.600377388100076,0.04604841145327663,3.446480975959568,0.1319617292032625,0.009026253242866988,0.004373260731826867,0.008249822171477737,0.010006051517964427,0.01000642053839713
745.25,80.0,12615.577337802926,3.0818271685372918,2.6633458280339966,1.1115791317284467,0.600367691164034,0.04603907142618819,3.4467234740939547,0.13194480355337207,0.00902590754890542,0.004372960167749018,0.008248990756214467,0.010005781368278734,0.010006361292341264
750.25,80.0,12770.93684173353,3.0817149887987267,2.6632527079585087,1.1115106338432748,0.6003535974479748,0.046030063632917416,3.446921886823541,0.13193111029377516,0.009025579507315973,0.00437271388698901,0.008248394412232537,0.010005444303236377,0.010006257274626507
755.25,80.0,12926.298054705805,3.081610057538548,2.663194048328006,1.1114505117006557,0.6003354123779859,0.04602129757626714,3.447078219739876,0.13192051027720145,0.009025272466706147,0.004372519386262819,0.008248018641866074,0.010005062035958622,0.010006051517964427
760.25,80.0,13081.655819580012,3.0815131068751924,2.663165821373723,1.111398707008225,0.6003140616620881,0.0460132910890308,3.4471953363793784,0.13191278248754645,0.009024988603970385,0.004372373282443998,0.00824783902780771,0.01000464910585665,0.010005781368278734
765.25,80.0,13237.005850342812,3.0814246714136067,2.663162915491862,1.1113550009942401,0.6002903173851084,0.04600645481765663,3.447277719259521,0.1319075920516033,0.009024729502072892,0.004372270136947964,0.008247824536084405,0.010004213850316523,0.010005444303236377
770.25,80.0,13392.344448487549,3.0813450179331476,2.663179131385912,1.1113189394446659,0.6002650396053885,0.04600118616264627,3.447331189888255,0.13190451351312385,0.009024495991280301,0.004372202901235855,0.008247937534774485,0.010003774260682215,0.010005062035958622
775.25,80.0,13547.669001107524,3.0812740452600837,2.6632071523139755,1.1112897501252696,0.6002390616150958,0.04599790106317807,3.447363122223587,0.13190301265888507,0.00902428782809872,0.004372162606560481,0.008248133365557794,0.01000334798730673,0.01000464910585665
780.25,80.0,13702.97755504452,3.0812113036197406,2.66328037798264,1.1112664510536694,0.600213367793853,0.04599704179535468,3.4473399235688715,0.13190283780560255,0.00902410374550544,0.004372189448076491,0.00824857782270938,0.010002950216930807,0.010004213850316523
785.25,80.0,13858.267007406861,3.081156699042752,2.6633284811693048,1.111249413263867,0.6001883188903819,0.04599685218620919,3.447330482759694,0.13190645173053417,0.00902394333603107,0.004372200204580845,0.008248921100470067,0.010002535154352076,0.010003774260682215
790.25,80.0,14013.538341167761,3.081110182850908,2.6633914327436337,1.1112374287033635,0.6001638624091629,0.04599431033708473,3.447304065071325,0.13190890073542183,0.009023806558297043,0.004372231317918307,0.008249336132779351,0.010002137281283883,0.01000334798730673
795.25,80.0,14168.791446454166,3.0810717345157017,2.6634805581170378,1.1112308291905364,0.6001395691040272,0.045987747263395495,3.4472479862068726,0.13191331011812227,0.009023693246274611,0.004372297967802807,0.008249898475748581,0.010001720175839298,0.010002950216930807
800.25,80.0,14324.02503679932,3.0810401774541067,2.663590898867352,1.111228778968715,0.6001165215886333,0.04598222204017071,3.4471616265058307,0.13191995202929038,0.009023600423741396,0.004372402603471159,0.008250594338995538,0.01000143958947158,0.010002535154352076
805.25,80.0,14479.23811419952,3.081015751499837,2.663711344453138,1.1112313934933158,0.6000944313510586,0.04598056355769202,3.447054320800926,0.13192794634386126,0.009023527984432178,0.004372533285590063,0.008251352885021244,0.01000101923804455,0.010002137281283883
810.25,80.0,14634.42997171924,3.0809998320465386,2.6638328110294127,1.11123974319691,0.60007190246915,0.045980560328379605,3.44693820026814,0.13193678270799852,0.00902348035323175,0.004372675721285413,0.008252130373714863,0.010000601438722948,0.010001720175839298
815.25,80.0,14789.602704120201,3.0809914290342912,2.6639574501177776,1.1112524603602856,0.6000487484198026,0.04597923876491065,3.446816163563441,0.13194593877377436,0.009023454878425707,0.004372825073732267,0.008252922606557809,0.010000266726079234,0.01000143958947158
820.25,80.0,14944.755515713023,3.080989464607519,2.664087641744213,1.1112687182434473,0.6000262868923051,0.04597666581071191,3.4466849047148322,0.13195578259448135,0.009023448242147847,0.0043729856271327305,0.008253748823347245,0.009999954944369515,0.01000101923804455
825.25,80.0,15099.88522960748,3.080993237384946,2.66421732721156,1.1112878055502888,0.60000659466158,0.04597594875074895,3.446546249173988,0.13196607465182514,0.009023458453322752,0.004373155587623523,0.008254573919476593,0.009999684546352963,0.010000601438722948
830.25,80.0,15254.993589575184,3.081002400659099,2.664344547001828,1.1113093474189784,0.5999890283751789,0.045976208203491076,3.4464043509893596,0.13197651801115573,0.009023484389700465,0.004373329730062325,0.00825538354078578,0.009999417313797837,0.010000266726079234
835.25,80.0,15410.08266931408,3.081016473581815,2.6644682083447853,1.1113329315884128,0.599972991025692,0.045976846193096645,3.4462620578644962,0.13198696498350784,0.009023524767591162,0.004373504511070436,0.008256171219146898,0.009999193796398352,0.009999954944369515
840.25,80.0,15565.15391060892,3.081034602624212,2.6645864061208884,1.1113578238333146,0.5999586347607211,0.04597788474225566,3.4461220299960953,0.13199722054671673,0.009023577079919964,0.004373676667092652,0.008256924310781876,0.009999007610013922,0.009999684546352963
845.25,80.0,15720.208149731367,3.0810561620792503,2.6646978515184605,1.1113835630557511,0.5999462385798378,0.04597927292316387,3.445985926487137,0.13200714743564138,0.009023639475392864,0.00437384407301622,0.008257634717085117,0.009998849478081731,0.009999417313797837
850.25,80.0,15875.246552776383,3.0810805280935836,2.6648015603867594,1.111409691788266,0.5999359454882189,0.045980974773263905,3.445855185129032,0.13201664243445116,0.009023710153244324,0.004374004999477821,0.008258296063950916,0.009998725601299949,0.009999193796398352
